1997/2/21	5.4304
1997/2/28	2.2752
1997/3/7	3.5997
1997/3/14	4.4613
1997/3/21	3.6745
1997/3/28	3.0416
1997/4/4	4.8471
1997/4/11	1.3927
1997/4/18	4.6544
1997/4/25	2.0136
1997/4/30	2.108
1997/5/9	5.272
1997/5/16	-10.3124
1997/5/23	-4.6853
1997/5/30	2.4649
1997/6/6	-0.7686
1997/6/13	-2.4563
1997/6/20	3.7959
1997/6/27	-3.1697
1997/7/4	-7.2728
1997/7/11	-0.3923
1997/7/18	4.7682
1997/7/25	-3.2231
1997/8/1	1.8761
1997/8/8	1.1087
1997/8/15	-5.2227
1997/8/22	2.5168
1997/8/29	4.2012
1997/9/5	2.4967
1997/9/12	-3.424
1997/9/19	-2.0002
1997/9/26	-6.3221
1997/9/30	-1.1041
1997/10/10	3.0438
1997/10/17	4.0418
1997/10/24	0.1544
1997/10/31	0.1771
1997/11/7	1.2494
1997/11/14	0.2252
1997/11/21	-3.279
1997/11/28	-1.6337
1997/12/5	-0.3004
1997/12/12	1.5522
1997/12/19	0.6004
1997/12/26	2.6837
1997/12/31	0.1832
1998/1/9	3.8354
1998/1/16	-2.092
1998/1/23	0.7373
1998/2/13	1.8806
1998/2/20	-1.5965
1998/2/27	-1.5897
1998/3/6	-0.0065
1998/3/13	-1.7813
1998/3/20	0.2144
1998/3/27	3.037
1998/4/3	5.1096
1998/4/10	1.9773
1998/4/17	-1.0223
1998/4/24	1.3142
1998/4/30	2.1504
1998/5/8	1.053
1998/5/15	0.7728
1998/5/22	0.565
1998/5/29	2.5722
1998/6/5	-0.1837
1998/6/12	-1.7908
1998/6/19	0.686
1998/6/26	-0.5212
1998/7/3	-3.6441
1998/7/10	1.9095
1998/7/17	-3.3738
1998/7/24	0.9208
1998/7/31	-0.7463
1998/8/7	-3.4816
1998/8/14	-8.1068
1998/8/21	0.8216
1998/8/28	-4.0676
1998/9/4	2.9923
1998/9/11	4.6821
1998/9/18	-0.9034
1998/9/25	1.2077
1998/9/30	1.7451
1998/10/9	-0.4798
1998/10/16	1.1798
1998/10/23	-2.7244
1998/10/30	-0.0093
1998/11/6	3.4871
1998/11/13	1.8053
1998/11/20	-0.5563
1998/11/27	-2.3752
1998/12/4	-2.079
1998/12/11	-0.409
1998/12/18	-4.8007
1998/12/25	1.5566
1998/12/31	-2.3181
1999/1/8	1.9285
1999/1/15	-2.6955
1999/1/22	2.2018
1999/1/29	-2.3811
1999/2/5	-4.6913
1999/2/9	0.7994
1999/3/5	3.8777
1999/3/12	2.3266
1999/3/19	1.2282
1999/3/26	-1.0071
1999/4/2	2.0051
1999/4/9	1.7508
1999/4/16	-3.228
1999/4/23	-2.25
1999/4/30	-1.6728
1999/5/7	-0.0169
1999/5/14	-5.1271
1999/5/21	9.9168
1999/5/28	9.2777
1999/6/4	0.66
1999/6/11	6.5971
1999/6/18	9.3787
1999/6/25	6.3342
1999/7/2	1.2344
1999/7/9	-1.7838
1999/7/16	-4.1022
1999/7/23	4.3586
1999/7/30	0.976
1999/8/6	2.8183
1999/8/13	-4.5362
1999/8/20	3.6283
1999/8/27	0.3049
1999/9/3	-2.8161
1999/9/10	4.537
1999/9/17	-0.685
1999/9/24	-1.7732
1999/9/30	-3.0027
1999/10/8	-2.3039
1999/10/15	0.6049
1999/10/22	-3.0014
1999/10/29	0.4742
1999/11/5	-2.6141
1999/11/12	-1.0172
1999/11/19	1.2511
1999/11/26	-1.6316
1999/12/3	-0.504
1999/12/10	-0.5771
1999/12/17	-0.657
1999/12/24	-4.5214
1999/12/30	0.8273
2000/1/7	10.9781
2000/1/14	-7.1051
2000/1/21	3.9917
2000/1/28	4.7719
2000/2/18	8.6706
2000/2/25	-2.189
2000/3/3	6.5241
2000/3/10	-1.8971
2000/3/17	-2.7241
2000/3/24	4.3349
2000/3/31	4.0292
2000/4/7	1.0927
2000/4/14	0.7566
2000/4/21	0.4035
2000/4/28	-0.2576
2000/5/12	-6.3013
2000/5/19	3.3256
2000/5/26	5.7255
2000/6/2	1.949
2000/6/9	-0.8069
2000/6/16	1.3761
2000/6/23	0.6582
2000/6/30	-0.594
2000/7/7	0.243
2000/7/14	2.8146
2000/7/21	0.4601
2000/7/28	0.8244
2000/8/4	0.6741
2000/8/11	1.7916
2000/8/18	1.3341
2000/8/25	-0.1665
2000/9/1	-4.1618
2000/9/8	-2.0275
2000/9/15	0.976
2000/9/22	-4.3696
2000/9/29	0.9607
2000/10/13	0.4186
2000/10/20	1.5274
2000/10/27	1.0244
2000/11/3	0.7231
2000/11/10	3.3219
2000/11/17	2.2358
2000/11/24	-1.9045
2000/12/1	1.3866
2000/12/8	-0.4169
2000/12/15	-1.6303
2000/12/22	1.4909
2000/12/29	0.1792
2001/1/5	2.4993
2001/1/12	-0.9671
2001/1/19	-1.8597
2001/2/9	-5.2593
2001/2/16	-0.7668
2001/2/23	-0.2893
2001/3/2	2.5184
2001/3/9	1.3374
2001/3/16	0.4263
2001/3/23	1.6485
2001/3/30	2.8846
2001/4/6	-0.1973
2001/4/13	1.7449
2001/4/20	0.3232
2001/4/27	-1.7296
2001/4/30	0.1927
2001/5/11	1.7092
2001/5/18	2.2254
2001/5/25	-0.4446
2001/6/1	1.186
2001/6/8	0.1567
2001/6/15	-0.5442
2001/6/22	-0.2218
2001/6/29	0.5422
2001/7/6	-2.1419
2001/7/13	-0.423
2001/7/20	0.846
2001/7/27	-5.2254
2001/8/3	-5.1817
2001/8/10	-0.1866
2001/8/17	-1.5873
2001/8/24	-1.9336
2001/8/31	-2.7911
2001/9/7	-1.3791
2001/9/14	0.5273
2001/9/21	-0.6249
2001/9/28	-2.3327
2001/10/12	-4.1669
2001/10/19	-7.0284
2001/10/26	6.7045
2001/11/2	0.803
2001/11/9	-3.6061
2001/11/16	1.0062
2001/11/23	3.9958
2001/11/30	2.0688
2001/12/7	-0.1479
2001/12/14	-4.0044
2001/12/21	-2.1111
2001/12/28	-0.0401
2002/1/4	-1.7134
2002/1/11	-4.704
2002/1/18	-7.8247
2002/1/25	2.5466
2002/2/1	2.3621
2002/2/8	1.403
2002/3/1	-0.2705
2002/3/8	9.1655
2002/3/15	-1.1754
2002/3/22	3.0055
2002/3/29	-3.9402
2002/4/5	1.9164
2002/4/12	1.4888
2002/4/19	-1.435
2002/4/26	0.3313
2002/4/30	1.6555
2002/5/10	-1.7719
2002/5/17	-4.3158
2002/5/24	-1.1503
2002/5/31	-2.1771
2002/6/7	0.9087
2002/6/14	-2.3054
2002/6/21	4.5826
2002/6/28	10.8806
2002/7/5	-0.6098
2002/7/12	-1.3872
2002/7/19	0.9164
2002/7/26	-3.2886
2002/8/2	0.2638
2002/8/9	-0.8921
2002/8/16	-0.0154
2002/8/23	2.2113
2002/8/30	-0.9856
2002/9/6	-2.1141
2002/9/13	-0.3448
2002/9/20	-1.2822
2002/9/27	-1.4515
2002/10/11	-3.6398
2002/10/18	-0.2961
2002/10/25	0.0509
2002/11/1	-0.6284
2002/11/8	0.7564
2002/11/15	-3.8429
2002/11/22	-4.659
2002/11/29	2.7721
2002/12/6	-1.9981
2002/12/13	-0.6138
2002/12/20	2.2219
2002/12/27	-3.149
2003/1/3	-4.5629
2003/1/10	4.9241
2003/1/17	6.7744
2003/1/24	0.0267
2003/1/29	1.4026
2003/2/14	0.7424
2003/2/21	-2.1231
2003/2/28	2.2356
2003/3/7	-1.246
2003/3/14	-1.8116
2003/3/21	0.5875
2003/3/28	1.1721
2003/4/4	1.9563
2003/4/11	3.6639
2003/4/18	1.6626
2003/4/25	-7.2317
2003/4/30	2.3062
2003/5/16	2.1695
2003/5/23	0.4183
2003/5/30	0.9806
2003/6/6	-2.369
2003/6/13	1.8095
2003/6/20	-2.3804
2003/6/27	-2.1194
2003/7/4	0.3537
2003/7/11	1.7642
2003/7/18	-1.4188
2003/7/25	-1.9581
2003/8/1	-0.0462
2003/8/8	-0.3857
2003/8/15	-1.432
2003/8/22	-0.7806
2003/8/29	-1.1745
2003/9/5	0.6716
2003/9/12	-1.5627
2003/9/19	-1.2626
2003/9/26	-1.4753
2003/9/30	-0.2686
2003/10/10	2.6951
2003/10/17	-2.3808
2003/10/24	0.8207
2003/10/31	-2.4263
2003/11/7	-0.9714
2003/11/14	-0.3111
2003/11/21	2.292
2003/11/28	2.6195
2003/12/5	3.8571
2003/12/12	1.3558
2003/12/19	-1.6662
2003/12/26	4.7356
2004/1/2	0.1596
2004/1/9	4.2363
2004/1/16	1.1988
2004/1/30	-0.6058
2004/2/6	5.5612
2004/2/13	-1.23
2004/2/20	3.8114
2004/2/27	-2.7115
2004/3/5	-0.7744
2004/3/12	1.9642
2004/3/19	3.1349
2004/3/26	-0.791
2004/4/2	1.9952
2004/4/9	-2.335
2004/4/16	-1.9386
2004/4/23	-3.4454
2004/4/30	-2.4405
2004/5/14	-2.0619
2004/5/21	-0.2789
2004/5/28	-0.6166
2004/6/4	-0.4285
2004/6/11	-4.5402
2004/6/18	-3.0414
2004/6/25	-1.8348
2004/7/2	2.8604
2004/7/9	-0.7311
2004/7/16	1.7807
2004/7/23	-3.3468
2004/7/30	-1.5059
2004/8/6	0.3072
2004/8/13	-1.583
2004/8/20	-1.952
2004/8/27	-1.5744
2004/9/3	0.4923
2004/9/10	-3.0167
2004/9/17	9.9155
2004/9/24	1.4746
2004/9/30	-2.7072
2004/10/8	1.8779
2004/10/15	-6.4944
2004/10/22	-0.0874
2004/10/29	-0.6634
2004/11/5	-1.1668
2004/11/12	3.608
2004/11/19	2.0517
2004/11/26	-1.6836
2004/12/3	-1.4395
2004/12/10	-1.4568
2004/12/17	-2.0662
2004/12/24	-0.4226
2004/12/31	-1.4428
2005/1/7	-1.7173
2005/1/14	0.0702
2005/1/21	-0.8947
2005/1/28	-1.6852
2005/2/4	4.559
2005/2/18	-0.7908
2005/2/25	4.2476
2005/3/4	-1.8843
2005/3/11	0.1729
2005/3/18	-4.8481
2005/3/25	-1.7736
2005/4/1	1.4874
2005/4/8	2.0395
2005/4/15	-2.5277
2005/4/22	-3.9258
2005/4/29	-0.8588
2005/5/13	-4.4446
2005/5/20	-0.7546
2005/5/27	-4.305
2005/6/3	-3.6417
2005/6/10	9.3376
2005/6/17	-2.046
2005/6/24	1.4989
2005/7/1	-4.2008
2005/7/8	-3.563
2005/7/15	0.7988
2005/7/22	1.9692
2005/7/29	3.5087
2005/8/5	4.2206
2005/8/12	3.4704
2005/8/19	-1.5182
2005/8/26	1.8846
2005/9/2	1.4497
2005/9/9	0.0654
2005/9/16	1.9604
2005/9/23	-5.0264
2005/9/30	0.3155
2005/10/14	-1.3903
2005/10/21	0.1554
2005/10/28	-5.2966
2005/11/4	1.7743
2005/11/11	-0.8954
2005/11/18	2.4586
2005/11/25	-0.1865
2005/12/2	-1.8503
2005/12/9	1.7537
2005/12/16	1.2601
2005/12/23	1.5399
2005/12/30	1.4138
2006/1/6	4.1656
2006/1/13	0.9953
2006/1/20	2.7712
2006/1/25	0.2181
2006/2/10	1.9562
2006/2/17	-1.1888
2006/2/24	2.3243
2006/3/3	-0.2752
2006/3/10	-3.6839
2006/3/17	1.9114
2006/3/24	1.9884
2006/3/31	0.2774
2006/4/7	3.4407
2006/4/14	1.2341
2006/4/21	4.2114
2006/4/28	1.6537
2006/5/12	11.2905
2006/5/19	3.5383
2006/5/26	-2.7508
2006/6/2	3.4392
2006/6/9	-7.0693
2006/6/16	1.4879
2006/6/23	1.9844
2006/6/30	4.1415
2006/7/7	3.4672
2006/7/14	-3.7558
2006/7/21	0.0072
2006/7/28	-0.198
2006/8/4	-5.5282
2006/8/11	2.2785
2006/8/18	-0.4924
2006/8/25	1.5654
2006/9/1	0.8414
2006/9/8	1.912
2006/9/15	3.1811
2006/9/22	0.2508
2006/9/29	1.5685
2006/10/13	1.8393
2006/10/20	0.3198
2006/10/27	0.939
2006/11/3	3.2751
2006/11/10	0.9101
2006/11/17	4.6962
2006/11/24	4.0075
2006/12/1	2.4984
2006/12/8	-0.4001
2006/12/15	8.6104
2006/12/22	3.0678
2006/12/29	14.1576
2007/1/5	-1.276
2007/1/12	1.0137
2007/1/19	6.1503
2007/1/26	1.7778
2007/2/2	-7.2625
2007/2/9	2.1388
2007/2/16	9.8187
2007/3/2	-5.5678
2007/3/9	3.7571
2007/3/16	-0.2529
2007/3/23	4.9072
2007/3/30	3.5682
2007/4/6	4.3845
2007/4/13	5.8576
2007/4/20	1.8741
2007/4/27	4.901
2007/4/30	2.1651
2007/5/11	4.6965
2007/5/18	0.2133
2007/5/25	3.7099
2007/6/1	-4.2833
2007/6/8	-2.1898
2007/6/15	5.6153
2007/6/22	-1.0023
2007/6/29	-6.6173
2007/7/6	-1.03
2007/7/13	3.5185
2007/7/20	3.6904
2007/7/27	7.0587
2007/8/3	4.9574
2007/8/10	4.1352
2007/8/17	-1.9538
2007/8/24	9.6873
2007/8/31	2.1763
2007/9/7	1.1181
2007/9/14	0.6633
2007/9/21	2.6824
2007/9/28	1.7898
2007/10/12	6.321
2007/10/19	-1.4436
2007/10/26	-3.926
2007/11/2	3.3666
2007/11/9	-8.0008
2007/11/16	0.0138
2007/11/23	-5.3448
2007/11/30	-3.1866
2007/12/7	4.5154
2007/12/14	-1.6467
2007/12/21	1.8744
2007/12/28	3.1319
2008/1/4	1.9008
2008/1/11	2.296
2008/1/18	-5.5457
2008/1/25	-8.0846
2008/2/1	-9.2598
2008/2/5	6.4555
2008/2/15	-2.2299
2008/2/22	-2.8205
2008/2/29	-0.4975
2008/3/7	-1.1045
2008/3/14	-7.8558
2008/3/21	-4.1915
2008/3/28	-5.7007
2008/4/3	-3.7401
2008/4/11	1.3536
2008/4/18	-11.401
2008/4/25	14.9638
2008/4/30	3.8046
2008/5/9	-2.1557
2008/5/16	0.2972
2008/5/23	-4.1703
2008/5/30	-1.1441
2008/6/6	-3.0199
2008/6/13	-13.8413
2008/6/20	-1.292
2008/6/27	-2.9418
2008/7/4	-2.8576
2008/7/11	6.9944
2008/7/18	-2.7398
2008/7/25	3.1218
2008/8/1	-2.2088
2008/8/8	-6.999
2008/8/15	-5.9526
2008/8/22	-1.8519
2008/8/29	-0.3267
2008/9/5	-8.1307
2008/9/12	-5.5744
2008/9/19	-0.2203
2008/9/26	10.539
2008/10/10	-12.7829
2008/10/17	-3.4951
2008/10/24	-4.715
2008/10/31	-6.0249
2008/11/7	1.0948
2008/11/14	13.6593
2008/11/21	-0.8583
2008/11/28	-4.988
2008/12/5	7.8828
2008/12/12	-3.1923
2008/12/19	3.2877
2008/12/26	-8.2709
2008/12/31	-1.6588
2009/1/9	4.6164
2009/1/16	2.6027
2009/1/23	1.8532
2009/2/6	9.5738
2009/2/13	6.3979
2009/2/20	-2.5558
2009/2/27	-7.8986
2009/3/6	5.2887
2009/3/13	-2.9256
2009/3/20	7.1512
2009/3/27	4.0924
2009/4/3	1.9095
2009/4/10	1.0103
2009/4/17	2.4429
2009/4/24	-2.2101
2009/4/30	1.1833
2009/5/8	5.9767
2009/5/15	0.7472
2009/5/22	-1.8018
2009/5/27	1.3601
2009/6/5	4.5942
2009/6/12	-0.3678
2009/6/19	4.9833
2009/6/26	1.6566
2009/7/3	5.4694
2009/7/10	0.8278
2009/7/17	2.4345
2009/7/24	5.7328
2009/7/31	1.17
2009/8/7	-4.4364
2009/8/14	-6.5544
2009/8/21	-2.8291
2009/8/28	-3.3803
2009/9/4	0.0322
2009/9/11	4.4794
2009/9/18	-0.9073
2009/9/25	-4.1795
2009/9/30	-2.093
2009/10/9	4.7596
2009/10/16	2.2295
2009/10/23	4.4081
2009/10/30	-3.6037
2009/11/6	5.6141
2009/11/13	0.7462
2009/11/20	3.7865
2009/11/27	-6.4105
2009/12/4	7.1305
2009/12/11	-2.1021
2009/12/18	-4.109
2009/12/25	0.8821
2009/12/31	4.3225
2010/1/8	-2.476
2010/1/15	0.8809
2010/1/22	-2.964
2010/1/29	-4.4524
2010/2/5	-1.669
2010/2/12	2.6785
2010/2/26	1.1202
2010/3/5	-0.6841
2010/3/12	-0.5824
2010/3/19	1.8032
2010/3/26	-0.2619
2010/4/2	3.2108
2010/4/9	-0.3993
2010/4/16	-0.4783
2010/4/23	-4.6885
2010/4/30	-3.785
2010/5/7	-6.3481
2010/5/14	0.3067
2010/5/21	-4.1944
2010/5/28	2.7964
2010/6/4	-3.8473
2010/6/11	0.6402
2010/6/18	-2.2071
2010/6/25	1.5755
2010/7/2	-6.656
2010/7/9	3.6939
2010/7/16	-1.888
2010/7/23	6.0949
2010/7/30	2.5457
2010/8/6	0.792
2010/8/13	-1.9445
2010/8/20	1.366
2010/8/27	-1.1946
2010/9/3	1.7103
2010/9/10	0.2943
2010/9/17	-2.4226
2010/9/21	-0.2747
2010/9/30	2.4737
2010/10/8	3.1286
2010/10/15	8.4862
2010/10/22	0.1307
2010/10/29	0.1275
2010/11/5	5.0577
2010/11/12	-4.6034
2010/11/19	-3.2447
2010/11/26	-0.584
2010/12/3	-1.0192
2010/12/10	-0.0489
2010/12/17	1.855
2010/12/24	-2.0245
2010/12/31	-0.9551
2011/1/7	1.0941
2011/1/14	-1.6717
2011/1/21	-2.7245
2011/1/28	1.3794
2011/2/1	1.6787
2011/2/11	1.0135
2011/2/18	2.563
2011/2/25	-0.732
2011/3/4	2.2143
2011/3/11	-0.2892
2011/3/18	-0.9172
2011/3/25	2.44
2011/4/1	-0.3494
2011/4/8	2.11
2011/4/15	0.6767
2011/4/22	-1.3115
2011/4/29	-3.2887
2011/5/6	-1.6357
2011/5/13	0.2495
2011/5/20	-0.4379
2011/5/27	-5.1955
2011/6/3	0.6669
2011/6/10	-0.8386
2011/6/17	-2.3039
2011/6/24	3.9122
2011/7/1	0.4789
2011/7/8	1.3921
2011/7/15	0.8005
2011/7/22	-1.7509
2011/7/29	-2.4925
2011/8/5	-2.7873
2011/8/12	-1.266
2011/8/19	-2.2681
2011/8/26	3.071
2011/9/2	-3.2122
2011/9/9	-1.2074
2011/9/16	-0.617
2011/9/23	-1.9814
2011/9/30	-3.0388
2011/10/14	3.0584
2011/10/21	-4.6928
2011/10/28	6.7379
2011/11/4	2.219
2011/11/11	-1.8673
2011/11/18	-2.6006
2011/11/25	-1.5037
2011/12/2	-0.8218
2011/12/9	-1.9229
2011/12/16	-3.9058
2011/12/23	-0.9015
2011/12/30	-0.2434
2012/1/6	-1.6378
2012/1/13	3.7527
2012/1/20	3.3208
2012/2/3	0.4867
2012/2/10	0.9258
2012/2/17	0.2211
2012/2/24	3.4977
2012/3/2	0.8635
2012/3/9	-0.8628
2012/3/16	-1.4235
2012/3/23	-2.2953
2012/3/30	-3.6923
2012/4/6	1.9341
2012/4/13	2.2808
2012/4/20	2.022
2012/4/27	-0.4382
2012/5/4	2.3243
2012/5/11	-2.3259
2012/5/18	-2.107
2012/5/25	-0.4678
2012/6/1	1.7091
2012/6/8	-3.8758
2012/6/15	1.1135
2012/6/21	-1.9929
2012/6/29	-1.5678
2012/7/6	-0.0832
2012/7/13	-1.6947
2012/7/20	-0.7895
2012/7/27	-1.8386
2012/8/3	0.1894
2012/8/10	1.6888
2012/8/17	-2.4863
2012/8/24	-1.0775
2012/8/31	-2.131
2012/9/7	3.9189
2012/9/14	-0.184
2012/9/21	-4.5746
2012/9/28	2.9348
2012/10/12	0.8994
2012/10/19	1.1102
2012/10/26	-2.9175
2012/11/2	2.4604
2012/11/9	-2.2663
2012/11/16	-2.6264
2012/11/23	0.6283
2012/11/30	-2.3314
2012/12/7	4.1245
2012/12/14	4.3088
2012/12/21	0.1248
2012/12/28	3.7125
2013/1/4	1.9586
2013/1/11	-1.493
2013/1/18	3.3024
2013/1/25	-1.112
2013/2/1	5.5739
2013/2/8	0.5532
2013/2/22	-4.861
2013/3/1	1.9593
2013/3/8	-1.7332
2013/3/15	-1.7342
2013/3/22	2.1891
2013/3/29	-3.9367
2013/4/3	-0.5064
2013/4/12	-0.832
2013/4/19	1.7158
2013/4/26	-2.9729
2013/5/3	1.2666
2013/5/10	1.8741
2013/5/17	1.604
